r/R;;;;;;;;;;;;;;;;
0.275;0.325;0.3992;0.47;0.5201;0.6705;0.7002;0.9819;1.1859;1.97;2.72;3.27;3.8782;4.4898;4.92;5.198;
Nm;Nm;Nm;Nm;Nm;Nm;Nm;Nm;Nm;Nm;Nm;Nm;Nm;Nm;Nm;Nm;deg
MZ_seg1;MZ_seg2;MZ_seg3;MZ_seg4;MZ_seg5;MZ_seg6;MZ_seg7;MZ_seg8;MZ_seg9;MZ_seg10;MZ_seg11;MZ_seg12;MZ_seg13;MZ_seg14;MZ_seg15;MZ_seg16;Blade 1 Azimut
-14.1;9.2;55.2;97.8;103.6;107.8;-190.7;425.4;-617.1;-291;-226.4;-238.7;-265.3;-252.8;-350.9;-385.5;176
-14.2;8.6;53.9;95.8;101.6;106.1;-192.4;424.1;-618.2;-291.5;-226.4;-238.7;-265.2;-252.7;-350.9;-385.5;177
-14.2;8.1;52.6;93.7;99.7;104.3;-194.1;422.7;-619.4;-291.9;-226.5;-238.7;-265.2;-252.7;-350.9;-385.5;178
-14.3;7.5;51.2;91.6;97.7;102.6;-195.8;421.4;-620.6;-292.4;-226.6;-238.6;-265.2;-252.7;-350.8;-385.5;179
-14.3;7;49.9;89.5;95.7;100.8;-197.6;420.1;-621.8;-292.9;-226.7;-238.7;-265.2;-252.7;-350.8;-385.4;180
-14.4;6.4;48.6;87.5;93.7;99;-199.3;418.7;-623;-293.4;-226.8;-238.7;-265.2;-252.7;-350.8;-385.4;181
-14.4;5.9;47.2;85.3;91.7;97.2;-201.1;417.3;-624.2;-293.9;-227;-238.9;-265.3;-252.7;-350.8;-385.4;182
-14.5;5.3;45.9;83.2;89.6;95.4;-202.9;415.9;-625.4;-294.5;-227.3;-239;-265.4;-252.7;-350.8;-385.4;183
-14.5;4.8;44.5;81.1;87.6;93.6;-204.7;414.6;-626.6;-295;-227.6;-239.2;-265.6;-252.8;-350.7;-385.4;184
-14.6;4.2;43.1;79;85.5;91.8;-206.5;413.1;-627.9;-295.7;-227.9;-239.5;-265.8;-252.8;-350.7;-385.4;185
-14.6;3.6;41.8;76.8;83.5;90;-208.3;411.7;-629.2;-296.3;-228.4;-239.8;-266;-252.9;-350.7;-385.4;186
-14.6;3.1;40.4;74.7;81.4;88.1;-210.1;410.3;-630.5;-297.1;-228.8;-240.2;-266.2;-253;-350.7;-385.4;187
-14.7;2.5;39.1;72.5;79.4;86.3;-211.9;408.8;-631.8;-297.8;-229.3;-240.6;-266.5;-253.2;-350.8;-385.4;188
-14.7;2;37.7;70.4;77.3;84.4;-213.8;407.3;-633.2;-298.7;-229.9;-241;-266.9;-253.3;-350.8;-385.4;189
-14.8;1.4;36.4;68.3;75.3;82.6;-215.6;405.8;-634.6;-299.6;-230.5;-241.6;-267.3;-253.5;-350.9;-385.4;190
-14.8;0.9;35;66.1;73.2;80.7;-217.5;404.3;-636.1;-300.5;-231.2;-242.1;-267.7;-253.7;-350.9;-385.5;191
-14.8;0.4;33.7;64;71.2;78.8;-219.4;402.7;-637.5;-301.5;-231.9;-242.7;-268.2;-254;-351;-385.5;192
-14.9;-0.2;32.3;61.9;69.1;76.9;-221.3;401.1;-639.1;-302.5;-232.7;-243.4;-268.8;-254.3;-351.1;-385.5;193
-14.9;-0.7;31;59.7;67;75;-223.2;399.5;-640.6;-303.6;-233.6;-244.2;-269.4;-254.6;-351.2;-385.5;194
-14.9;-1.2;29.6;57.6;65;73.1;-225.1;397.8;-642.2;-304.8;-234.5;-245;-270;-254.9;-351.3;-385.5;195
-15;-1.8;28.3;55.5;62.9;71.2;-227;396.2;-643.8;-306;-235.5;-245.9;-270.7;-255.2;-351.4;-385.6;196
-15;-2.3;26.9;53.3;60.8;69.3;-228.9;394.5;-645.4;-307.3;-236.6;-246.9;-271.4;-255.6;-351.5;-385.6;197
-15;-2.8;25.6;51.2;58.7;67.3;-230.9;392.8;-647;-308.6;-237.8;-247.9;-272.2;-255.9;-351.6;-385.6;198
-15;-3.4;24.2;49;56.7;65.4;-232.8;391.1;-648.7;-310;-239.1;-249;-273;-256.3;-351.7;-385.6;199
-15.1;-3.9;22.9;46.9;54.6;63.4;-234.8;389.3;-650.4;-311.5;-240.4;-250.1;-273.9;-256.8;-351.8;-385.7;200
-15.1;-4.4;21.5;44.8;52.5;61.5;-236.7;387.6;-652.1;-313;-241.7;-251.3;-274.8;-257.2;-352;-385.7;201
-15.1;-5;20.2;42.6;50.4;59.5;-238.7;385.8;-653.9;-314.6;-243.2;-252.6;-275.7;-257.7;-352.1;-385.7;202
-15.1;-5.5;18.8;40.5;48.3;57.5;-240.7;384;-655.7;-316.2;-244.7;-254;-276.7;-258.2;-352.3;-385.8;203
-15.1;-6;17.5;38.3;46.2;55.5;-242.7;382.2;-657.5;-317.8;-246.2;-255.3;-277.8;-258.8;-352.5;-385.8;204
-15.1;-6.5;16.1;36.2;44.1;53.5;-244.7;380.3;-659.3;-319.5;-247.8;-256.8;-278.9;-259.3;-352.7;-385.9;205
-15.2;-7;14.8;34.1;42;51.5;-246.7;378.5;-661.2;-321.3;-249.4;-258.2;-280.1;-259.9;-352.9;-385.9;206
-15.2;-7.6;13.4;31.9;39.9;49.5;-248.7;376.6;-663.1;-323;-251.1;-259.8;-281.2;-260.5;-353.1;-386;207
-15.2;-8.1;12.1;29.8;37.8;47.5;-250.7;374.7;-665;-324.9;-252.8;-261.3;-282.5;-261.2;-353.3;-386;208
-15.2;-8.6;10.7;27.6;35.7;45.4;-252.8;372.8;-666.9;-326.7;-254.6;-262.9;-283.7;-261.8;-353.5;-386.1;209
-15.2;-9.1;9.4;25.5;33.6;43.4;-254.8;370.9;-668.9;-328.6;-256.4;-264.6;-285;-262.5;-353.7;-386.1;210
-15.2;-9.6;8;23.3;31.5;41.4;-256.9;369;-670.8;-330.5;-258.2;-266.3;-286.2;-263.1;-353.9;-386.2;211
-15.2;-10.2;6.7;21.2;29.4;39.3;-258.9;367;-672.7;-332.4;-260.1;-268;-287.5;-263.7;-354.2;-386.2;212
-15.2;-10.7;5.3;19;27.3;37.3;-261;365.1;-674.7;-334.4;-262;-269.7;-288.8;-264.4;-354.4;-386.2;213
-15.2;-11.2;4;16.9;25.1;35.2;-263;363.1;-676.7;-336.3;-263.9;-271.4;-290;-265;-354.6;-386.3;214
-15.2;-11.7;2.6;14.7;23;33.2;-265.1;361.2;-678.7;-338.3;-265.8;-273.1;-291.3;-265.6;-354.8;-386.3;215
-15.2;-12.2;1.3;12.5;20.9;31.1;-267.1;359.2;-680.7;-340.3;-267.8;-274.8;-292.6;-266.3;-355;-386.4;216
-15.2;-12.7;-0.1;10.4;18.8;29.1;-269.2;357.3;-682.7;-342.3;-269.7;-276.5;-293.8;-266.9;-355.2;-386.4;217
-15.2;-13.3;-1.4;8.2;16.6;27;-271.3;355.3;-684.7;-344.3;-271.5;-278.1;-295.1;-267.6;-355.5;-386.5;218
-15.2;-13.8;-2.8;6;14.5;24.9;-273.4;353.3;-686.7;-346.3;-273.4;-279.8;-296.3;-268.2;-355.7;-386.5;219
-15.2;-14.3;-4.2;3.8;12.3;22.8;-275.5;351.3;-688.7;-348.3;-275.2;-281.4;-297.5;-268.8;-355.9;-386.6;220
-15.2;-14.8;-5.6;1.6;10.1;20.7;-277.6;349.3;-690.7;-350.2;-277;-283;-298.7;-269.5;-356.1;-386.6;221
-15.2;-15.4;-7;-0.6;7.9;18.6;-279.7;347.3;-692.7;-352.1;-278.8;-284.5;-299.9;-270.1;-356.4;-386.7;222
-15.2;-15.9;-8.4;-2.9;5.7;16.5;-281.8;345.3;-694.7;-354;-280.5;-286;-301;-270.6;-356.6;-386.7;223
-15.2;-16.4;-9.8;-5.2;3.5;14.4;-284;343.4;-696.6;-355.8;-282.2;-287.5;-302.1;-271.2;-356.8;-386.8;224
-15.2;-17;-11.2;-7.4;1.3;12.3;-286.1;341.4;-698.5;-357.6;-283.8;-288.9;-303.1;-271.7;-356.9;-386.8;225
-15.1;-17.5;-12.7;-9.8;-1;10.1;-288.2;339.5;-700.5;-359.3;-285.4;-290.3;-304.1;-272.2;-357.1;-386.9;226
-15.1;-18.1;-14.1;-12.1;-3.2;8;-290.3;337.5;-702.3;-361;-286.9;-291.5;-305;-272.7;-357.3;-386.9;227
-15.1;-18.6;-15.6;-14.4;-5.5;5.8;-292.5;335.6;-704.2;-362.6;-288.3;-292.7;-305.9;-273.2;-357.5;-387;228
-15.1;-19.2;-17;-16.8;-7.8;3.7;-294.6;333.7;-706.1;-364.2;-289.6;-293.8;-306.7;-273.6;-357.7;-387;229
-15.1;-19.7;-18.5;-19.1;-10.1;1.6;-296.7;331.8;-707.9;-365.7;-290.8;-294.9;-307.4;-274;-357.9;-387;230
-15;-20.3;-20;-21.5;-12.4;-0.6;-298.9;329.9;-709.7;-367.1;-291.9;-295.8;-308.1;-274.4;-358;-387.1;231
-15;-20.8;-21.5;-23.8;-14.7;-2.7;-301;328;-711.4;-368.5;-293;-296.6;-308.7;-274.8;-358.2;-387.1;232
-15;-21.4;-23;-26.2;-17;-4.9;-303.1;326.2;-713.1;-369.7;-293.9;-297.4;-309.3;-275.1;-358.3;-387.2;233
-15;-22;-24.5;-28.6;-19.3;-7;-305.2;324.4;-714.8;-370.9;-294.8;-298;-309.7;-275.4;-358.5;-387.2;234
-14.9;-22.5;-26;-31;-21.6;-9.1;-307.3;322.6;-716.4;-372;-295.6;-298.6;-310.1;-275.6;-358.6;-387.3;235
-14.9;-23.1;-27.5;-33.5;-24;-11.2;-309.4;320.9;-718;-373.1;-296.2;-299;-310.4;-275.8;-358.7;-387.3;236
-14.9;-23.7;-29;-35.9;-26.3;-13.3;-311.5;319.2;-719.5;-374;-296.8;-299.4;-310.6;-276;-358.8;-387.3;237
-14.8;-24.3;-30.5;-38.4;-28.7;-15.4;-313.6;317.5;-721;-374.8;-297.2;-299.7;-310.8;-276.1;-358.9;-387.4;238
-14.8;-24.8;-32.1;-40.8;-31;-17.5;-315.6;315.8;-722.4;-375.6;-297.5;-299.8;-310.8;-276.1;-358.9;-387.4;239
-14.8;-25.4;-33.6;-43.3;-33.4;-19.6;-317.7;314.2;-723.8;-376.2;-297.7;-299.8;-310.8;-276.1;-359;-387.4;240
-14.7;-26;-35.2;-45.8;-35.8;-21.7;-319.7;312.6;-725.1;-376.7;-297.8;-299.7;-310.6;-276.1;-359;-387.5;241
-14.7;-26.6;-36.7;-48.3;-38.1;-23.8;-321.7;311.1;-726.4;-377.2;-297.8;-299.5;-310.4;-276.1;-359.1;-387.5;242
-14.7;-27.1;-38.2;-50.7;-40.5;-25.8;-323.7;309.6;-727.7;-377.5;-297.6;-299.2;-310.2;-276;-359.1;-387.5;243
-14.6;-27.7;-39.8;-53.2;-42.8;-27.8;-325.7;308.1;-728.8;-377.8;-297.3;-298.7;-309.8;-275.9;-359.1;-387.5;244
-14.6;-28.3;-41.3;-55.6;-45.1;-29.9;-327.7;306.6;-730;-377.9;-296.8;-298.1;-309.3;-275.7;-359.1;-387.6;245
-14.5;-28.8;-42.8;-58.1;-47.4;-31.8;-329.6;305.2;-731.1;-378;-296.3;-297.4;-308.8;-275.5;-359.1;-387.6;246
-14.5;-29.4;-44.3;-60.5;-49.7;-33.8;-331.5;303.9;-732.1;-377.9;-295.6;-296.6;-308.1;-275.2;-359.1;-387.6;247
-14.4;-29.9;-45.8;-62.9;-52;-35.7;-333.4;302.5;-733.1;-377.8;-294.8;-295.7;-307.3;-274.9;-359.1;-387.6;248
-14.4;-30.5;-47.3;-65.3;-54.3;-37.6;-335.2;301.3;-734;-377.6;-294;-294.7;-306.5;-274.5;-359;-387.7;249
-14.3;-31;-48.8;-67.7;-56.5;-39.5;-337;300.1;-734.8;-377.2;-293;-293.5;-305.6;-274.1;-358.9;-387.7;250
-14.3;-31.5;-50.2;-70;-58.7;-41.3;-338.8;298.9;-735.5;-376.8;-291.9;-292.3;-304.5;-273.6;-358.8;-387.7;251
-14.2;-32.1;-51.6;-72.3;-60.8;-43.1;-340.5;297.8;-736.2;-376.3;-290.7;-291;-303.4;-273.1;-358.7;-387.7;252
-14.2;-32.6;-53;-74.6;-63;-44.8;-342.1;296.8;-736.9;-375.7;-289.4;-289.5;-302.2;-272.5;-358.6;-387.7;253
-14.1;-33.1;-54.4;-76.8;-65.1;-46.5;-343.8;295.8;-737.4;-375;-288;-288;-300.9;-271.9;-358.4;-387.7;254
-14.1;-33.6;-55.8;-79;-67.1;-48.1;-345.3;294.9;-737.9;-374.2;-286.5;-286.4;-299.6;-271.3;-358.3;-387.7;255
-14;-34;-57.1;-81.1;-69.1;-49.7;-346.8;294;-738.4;-373.4;-284.9;-284.6;-298.2;-270.6;-358.1;-387.7;256
-14;-34.5;-58.4;-83.2;-71;-51.2;-348.3;293.2;-738.8;-372.4;-283.2;-282.8;-296.8;-269.9;-357.9;-387.7;257
-13.9;-34.9;-59.6;-85.2;-72.9;-52.7;-349.7;292.4;-739.1;-371.4;-281.4;-280.9;-295.2;-269.2;-357.8;-387.7;258
-13.8;-35.3;-60.8;-87.2;-74.7;-54.1;-351;291.7;-739.3;-370.3;-279.5;-278.9;-293.7;-268.5;-357.6;-387.7;259
-13.8;-35.7;-61.9;-89.1;-76.4;-55.5;-352.3;291.1;-739.5;-369.1;-277.5;-276.9;-292.1;-267.7;-357.4;-387.7;260
-13.7;-36.1;-63.1;-90.9;-78.1;-56.7;-353.5;290.6;-739.6;-367.8;-275.5;-274.8;-290.4;-266.9;-357.2;-387.7;261
-13.6;-36.5;-64.1;-92.6;-79.7;-57.9;-354.6;290.1;-739.7;-366.5;-273.4;-272.6;-288.7;-266.1;-357;-387.7;262
-13.6;-36.8;-65.1;-94.3;-81.2;-59.1;-355.7;289.7;-739.6;-365.1;-271.3;-270.4;-286.9;-265.2;-356.8;-387.7;263
-13.5;-37.1;-66.1;-95.9;-82.6;-60.1;-356.6;289.3;-739.5;-363.6;-269.1;-268.1;-285.1;-264.4;-356.6;-387.7;264
-13.4;-37.4;-67;-97.4;-84;-61.1;-357.5;289.1;-739.3;-362.1;-266.8;-265.8;-283.3;-263.5;-356.3;-387.7;265
-13.3;-37.7;-67.8;-98.8;-85.3;-62;-358.3;288.9;-739;-360.5;-264.5;-263.5;-281.5;-262.5;-356.1;-387.7;266
-13.3;-37.9;-68.6;-100.1;-86.4;-62.8;-359.1;288.8;-738.7;-358.8;-262.1;-261.1;-279.6;-261.6;-355.8;-387.7;267
-13.2;-38.1;-69.3;-101.3;-87.5;-63.5;-359.7;288.8;-738.3;-357.1;-259.8;-258.7;-277.7;-260.6;-355.5;-387.7;268
-13.1;-38.3;-70;-102.4;-88.4;-64.1;-360.2;288.8;-737.8;-355.4;-257.3;-256.3;-275.7;-259.7;-355.3;-387.7;269
-13;-38.4;-70.5;-103.3;-89.3;-64.5;-360.6;289;-737.3;-353.6;-254.9;-253.8;-273.8;-258.7;-355;-387.7;270
-13;-38.5;-71;-104.2;-90;-64.9;-360.9;289.2;-736.6;-351.8;-252.4;-251.3;-271.8;-257.7;-354.7;-387.7;271
-12.9;-38.6;-71.4;-104.9;-90.6;-65.2;-361.2;289.5;-735.9;-349.9;-249.9;-248.8;-269.8;-256.8;-354.4;-387.6;272
-12.8;-38.7;-71.8;-105.5;-91.1;-65.4;-361.3;289.9;-735.2;-348;-247.4;-246.3;-267.8;-255.8;-354.2;-387.6;273
-12.7;-38.7;-72;-106;-91.5;-65.5;-361.3;290.3;-734.4;-346.1;-244.8;-243.7;-265.9;-254.8;-353.9;-387.6;274
-12.6;-38.7;-72.2;-106.3;-91.7;-65.5;-361.2;290.8;-733.5;-344.1;-242.3;-241.2;-263.9;-253.8;-353.6;-387.6;275
-12.5;-38.6;-72.3;-106.6;-91.9;-65.4;-361;291.5;-732.5;-342.1;-239.7;-238.7;-261.9;-252.9;-353.3;-387.6;276
-12.4;-38.5;-72.3;-106.7;-91.9;-65.1;-360.8;292.2;-731.5;-340.1;-237.1;-236.2;-259.9;-251.9;-353;-387.6;277
-12.3;-38.4;-72.2;-106.7;-91.8;-64.8;-360.4;293;-730.3;-338;-234.6;-233.7;-258;-250.9;-352.7;-387.6;278
-12.3;-38.3;-72.1;-106.6;-91.6;-64.4;-359.9;293.9;-729.2;-335.9;-232.1;-231.2;-256.1;-249.9;-352.4;-387.5;279
-12.2;-38.1;-71.9;-106.3;-91.3;-63.8;-359.3;294.8;-727.9;-333.8;-229.5;-228.7;-254.1;-249;-352.2;-387.5;280
-12.1;-37.9;-71.6;-105.9;-90.8;-63.1;-358.6;295.9;-726.6;-331.7;-227;-226.3;-252.2;-248;-351.9;-387.5;281
-12;-37.6;-71.2;-105.4;-90.2;-62.4;-357.7;297;-725.2;-329.5;-224.5;-223.9;-250.4;-247.1;-351.6;-387.5;282
-11.9;-37.3;-70.7;-104.7;-89.5;-61.5;-356.8;298.2;-723.7;-327.4;-221.9;-221.5;-248.5;-246.2;-351.3;-387.5;283
-11.8;-37;-70.1;-103.9;-88.6;-60.5;-355.8;299.5;-722.2;-325.2;-219.4;-219.1;-246.7;-245.3;-351.1;-387.5;284
-11.7;-36.7;-69.4;-102.9;-87.6;-59.4;-354.6;300.8;-720.7;-323;-217;-216.7;-245;-244.4;-350.8;-387.4;285
-11.6;-36.3;-68.7;-101.9;-86.5;-58.2;-353.4;302.3;-719;-320.8;-214.5;-214.4;-243.2;-243.6;-350.6;-387.4;286
-11.5;-35.8;-67.9;-100.7;-85.3;-56.9;-352;303.8;-717.3;-318.6;-212.1;-212.2;-241.5;-242.7;-350.3;-387.4;287
-11.4;-35.4;-67;-99.4;-84;-55.4;-350.6;305.4;-715.6;-316.4;-209.7;-209.9;-239.9;-241.9;-350.1;-387.4;288
-11.2;-34.9;-66;-97.9;-82.6;-53.9;-349;307;-713.8;-314.2;-207.3;-207.7;-238.2;-241.1;-349.8;-387.4;289
-11.1;-34.4;-65;-96.4;-81;-52.3;-347.4;308.8;-711.9;-312;-205;-205.6;-236.7;-240.3;-349.6;-387.4;290
-11;-33.8;-63.9;-94.7;-79.3;-50.6;-345.7;310.6;-710;-309.8;-202.7;-203.5;-235.1;-239.6;-349.4;-387.4;291
-10.9;-33.3;-62.7;-93;-77.6;-48.8;-343.9;312.5;-708;-307.6;-200.5;-201.5;-233.6;-238.8;-349.1;-387.4;292
-10.8;-32.7;-61.4;-91.1;-75.7;-46.9;-342;314.4;-706;-305.4;-198.3;-199.5;-232.1;-238.1;-348.9;-387.3;293
-10.7;-32;-60.1;-89.1;-73.7;-45;-340;316.4;-703.9;-303.2;-196.1;-197.6;-230.7;-237.5;-348.7;-387.3;294
-10.6;-31.4;-58.7;-87;-71.6;-42.9;-337.9;318.5;-701.8;-301;-193.9;-195.7;-229.4;-236.8;-348.5;-387.3;295
-10.5;-30.7;-57.3;-84.8;-69.5;-40.8;-335.8;320.6;-699.6;-298.8;-191.8;-193.9;-228.1;-236.2;-348.4;-387.3;296
-10.4;-30;-55.7;-82.5;-67.2;-38.6;-333.5;322.7;-697.5;-296.6;-189.8;-192.1;-226.9;-235.6;-348.2;-387.3;297
-10.2;-29.2;-54.2;-80.1;-64.8;-36.3;-331.2;324.9;-695.2;-294.4;-187.8;-190.3;-225.7;-235.1;-348.1;-387.3;298
-10.1;-28.5;-52.5;-77.7;-62.4;-33.9;-328.9;327.1;-693;-292.3;-185.8;-188.7;-224.6;-234.6;-347.9;-387.3;299
-10;-27.7;-50.9;-75.1;-59.9;-31.5;-326.5;329.4;-690.7;-290.2;-183.9;-187.1;-223.5;-234.1;-347.8;-387.3;300
-9.9;-26.9;-49.1;-72.5;-57.3;-29;-324;331.7;-688.5;-288.1;-182;-185.5;-222.5;-233.7;-347.7;-387.3;301
-9.8;-26.1;-47.4;-69.8;-54.7;-26.5;-321.5;334.1;-686.1;-286;-180.2;-184.1;-221.5;-233.3;-347.6;-387.3;302
-9.7;-25.3;-45.6;-67;-52;-24;-318.9;336.5;-683.8;-284;-178.5;-182.7;-220.6;-232.9;-347.4;-387.3;303
-9.5;-24.4;-43.7;-64.2;-49.3;-21.4;-316.3;338.9;-681.5;-281.9;-176.8;-181.4;-219.8;-232.5;-347.3;-387.3;304
-9.4;-23.6;-41.8;-61.4;-46.5;-18.7;-313.7;341.3;-679.1;-280;-175.2;-180.1;-219;-232.2;-347.2;-387.3;305
-9.3;-22.7;-39.9;-58.5;-43.6;-16;-311;343.7;-676.7;-278;-173.7;-178.9;-218.2;-231.8;-347.1;-387.3;306
-9.2;-21.8;-38;-55.5;-40.8;-13.3;-308.3;346.2;-674.4;-276.1;-172.2;-177.8;-217.6;-231.6;-347.1;-387.3;307
-9;-20.9;-36;-52.5;-37.8;-10.6;-305.6;348.6;-672;-274.3;-170.8;-176.8;-216.9;-231.3;-347;-387.3;308
-8.9;-20;-34.1;-49.5;-34.9;-7.8;-302.8;351.1;-669.7;-272.5;-169.5;-175.8;-216.4;-231.1;-347;-387.3;309
-8.8;-19.1;-32.1;-46.5;-32;-5;-300.1;353.5;-667.4;-270.7;-168.2;-174.9;-215.9;-231;-346.9;-387.3;310
-8.7;-18.2;-30.1;-43.4;-29;-2.3;-297.3;356;-665.1;-269;-167;-174;-215.5;-230.9;-346.9;-387.3;311
-8.5;-17.3;-28.1;-40.4;-26;0.5;-294.6;358.4;-662.8;-267.3;-165.9;-173.3;-215.1;-230.8;-346.9;-387.3;312
-8.4;-16.4;-26.1;-37.3;-23.1;3.2;-291.9;360.8;-660.6;-265.7;-164.8;-172.6;-214.9;-230.7;-346.9;-387.3;313
-8.3;-15.5;-24.1;-34.3;-20.1;5.9;-289.1;363.1;-658.4;-264.2;-163.8;-172;-214.6;-230.7;-346.9;-387.3;314
-8.2;-14.6;-22.1;-31.3;-17.2;8.6;-286.5;365.4;-656.2;-262.7;-162.9;-171.5;-214.5;-230.7;-347;-387.3;315
-8;-13.7;-20.2;-28.3;-14.3;11.3;-283.8;367.7;-654.1;-261.3;-162.1;-171.1;-214.4;-230.8;-347;-387.3;316
-7.9;-12.9;-18.2;-25.3;-11.4;14;-281.2;370;-652;-259.9;-161.4;-170.8;-214.3;-230.8;-347;-387.3;317
-7.8;-12;-16.3;-22.4;-8.6;16.6;-278.6;372.2;-649.9;-258.7;-160.7;-170.5;-214.4;-230.9;-347.1;-387.3;318
-7.7;-11.1;-14.4;-19.5;-5.8;19.2;-276;374.4;-647.9;-257.5;-160.2;-170.3;-214.4;-231.1;-347.1;-387.3;319
-7.6;-10.3;-12.5;-16.6;-3;21.7;-273.5;376.5;-646;-256.4;-159.7;-170.2;-214.5;-231.2;-347.2;-387.3;320
-7.4;-9.4;-10.7;-13.7;-0.3;24.2;-271;378.5;-644.1;-255.3;-159.3;-170.1;-214.7;-231.4;-347.3;-387.4;321
-7.3;-8.6;-8.8;-11;2.4;26.6;-268.6;380.5;-642.3;-254.4;-159;-170.2;-215;-231.6;-347.4;-387.4;322
-7.2;-7.8;-7;-8.2;5.1;29;-266.3;382.5;-640.6;-253.5;-158.7;-170.3;-215.2;-231.8;-347.5;-387.4;323
-7.1;-7;-5.3;-5.6;7.6;31.3;-264;384.3;-638.9;-252.7;-158.6;-170.4;-215.6;-232.1;-347.6;-387.4;324
-6.9;-6.2;-3.6;-3;10.1;33.5;-261.8;386.1;-637.3;-252;-158.5;-170.7;-216;-232.3;-347.7;-387.4;325
-6.8;-5.5;-1.9;-0.5;12.5;35.7;-259.7;387.8;-635.8;-251.3;-158.5;-171;-216.4;-232.6;-347.8;-387.4;326
-6.7;-4.7;-0.3;2;14.9;37.8;-257.6;389.5;-634.4;-250.8;-158.6;-171.3;-216.8;-232.9;-347.9;-387.4;327
-6.6;-4;1.2;4.3;17.1;39.8;-255.6;391;-633;-250.3;-158.7;-171.7;-217.3;-233.3;-348;-387.4;328
-6.5;-3.3;2.7;6.6;19.3;41.7;-253.7;392.5;-631.7;-249.9;-159;-172.2;-217.9;-233.6;-348.2;-387.4;329
-6.3;-2.7;4.1;8.8;21.3;43.5;-251.9;393.9;-630.5;-249.6;-159.3;-172.8;-218.4;-234;-348.3;-387.4;330
-6.2;-2;5.5;10.8;23.3;45.3;-250.2;395.2;-629.4;-249.3;-159.6;-173.4;-219;-234.3;-348.4;-387.4;331
-6.1;-1.4;6.8;12.8;25.2;46.9;-248.6;396.4;-628.4;-249.1;-160;-174;-219.7;-234.7;-348.6;-387.4;332
-6;-0.8;8;14.7;27;48.5;-247.1;397.5;-627.4;-249;-160.5;-174.7;-220.3;-235.1;-348.7;-387.4;333
-5.9;-0.3;9.2;16.4;28.7;49.9;-245.6;398.6;-626.5;-249;-161;-175.4;-221;-235.5;-348.8;-387.5;334
-5.8;0.3;10.3;18.1;30.2;51.3;-244.3;399.5;-625.8;-249;-161.6;-176.1;-221.7;-235.9;-349;-387.5;335
-5.7;0.8;11.3;19.6;31.7;52.5;-243.1;400.4;-625.1;-249.1;-162.1;-176.9;-222.4;-236.3;-349.2;-387.5;336
-5.6;1.2;12.3;21.1;33;53.7;-241.9;401.2;-624.4;-249.2;-162.8;-177.7;-223.1;-236.8;-349.3;-387.5;337
-5.5;1.7;13.2;22.4;34.3;54.7;-240.9;401.9;-623.9;-249.4;-163.4;-178.5;-223.9;-237.2;-349.5;-387.5;338
-5.4;2.1;14;23.6;35.4;55.7;-240;402.5;-623.4;-249.6;-164.1;-179.3;-224.6;-237.6;-349.6;-387.5;339
-5.3;2.4;14.7;24.7;36.4;56.5;-239.1;403;-623;-249.9;-164.9;-180.2;-225.3;-238;-349.7;-387.5;340
-5.2;2.8;15.4;25.6;37.3;57.3;-238.4;403.5;-622.7;-250.2;-165.6;-181;-226;-238.4;-349.9;-387.5;341
-5.1;3.1;16;26.4;38.1;57.9;-237.8;403.8;-622.4;-250.6;-166.4;-181.9;-226.7;-238.8;-350;-387.5;342
-5;3.4;16.5;27.2;38.8;58.4;-237.2;404.1;-622.2;-250.9;-167.1;-182.7;-227.4;-239.2;-350.1;-387.5;343
-4.9;3.6;16.9;27.8;39.3;58.9;-236.8;404.4;-622;-251.3;-167.9;-183.5;-228.1;-239.5;-350.3;-387.5;344
-4.8;3.8;17.2;28.3;39.8;59.2;-236.4;404.5;-621.9;-251.8;-168.7;-184.4;-228.8;-239.9;-350.4;-387.5;345
-4.7;4;17.5;28.6;40.1;59.5;-236.2;404.6;-621.9;-252.2;-169.4;-185.1;-229.4;-240.2;-350.5;-387.5;346
-4.6;4.2;17.7;28.9;40.4;59.6;-236;404.6;-622;-252.6;-170.1;-185.9;-230;-240.6;-350.6;-387.5;347
-4.5;4.3;17.9;29;40.5;59.7;-236;404.5;-622;-253.1;-170.8;-186.6;-230.6;-240.9;-350.7;-387.5;348
-4.4;4.4;17.9;29.1;40.5;59.7;-236;404.4;-622.2;-253.5;-171.5;-187.3;-231.2;-241.2;-350.8;-387.5;349
-4.4;4.4;17.9;29;40.4;59.5;-236.1;404.2;-622.3;-254;-172.1;-188;-231.7;-241.5;-350.9;-387.5;350
