Zyklusnummer;Dämpfung;Dämpfung 2;Weg (Amplitude);Weg (Maximum);Weg (Mittelwert);Weg (Minimum);Weg (Spitze-Spitze);Weg in % (Amplitude);Weg in % (Maximum);Weg in % (Mittelwert);Weg in % (Minimum);Weg in % (Spitze-Spitze);Dynamische Steifigkeit;Dynamische Steifigkeit 2;Verlustarbeit;Verlustarbeit 2;Speicherarbeit;Speicherarbeit 2;Kraft (Amplitude);Kraft (Maximum);Kraft (Mittelwert);Kraft (Minimum);Kraft (Spitze-Spitze);Frequenz;Verlustwinkel;Verlustwinkel 2;Verlustfaktor;Verlustfaktor 2;Überwundenes Delta;Überwundene Steifigkeit;Dehnung (Amplitude);Dehnung (Maximum);Dehnung (Mittelwert);Dehnung (Minimum);Dehnung (Spitze-Spitze);Dehnung in % (Amplitude);Dehnung in % (Maximum);Dehnung in % (Mittelwert);Dehnung in % (Minimum);Dehnung in % (Spitze-Spitze);Spannung (Amplitude);Spannung (Maximum);Spannung (Mittelwert);Spannung (Minimum);Spannung (Spitze-Spitze);Temperatur
;;;mm;mm;mm;mm;mm;%;%;%;%;%;kN/mm;kN/mm;Nm;Nm;Nm;Nm;kN;kN;kN;kN;kN;Hz;°;°;;;;;mm;mm;mm;mm;mm;%;%;%;%;%;N/mm²;N/mm²;N/mm²;N/mm²;N/mm²;°C
25430.000000000;0.160600414;-nan(ind);1.649696281;0.924463170;-0.725233110;-2.374929391;3.299392561;1.649696281;0.924463170;-0.725233110;-2.374929391;3.299392561;1.916555785;nan;0.851679381;0.000000000;5.303095789;0.000000000;3.161734950;2.221514299;-0.940220651;-4.101955601;6.323469900;6.000000000;2.979306389;-nan(ind);0.052045622;-nan(ind);3.303075888;1794366.553986754;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.173494978;222.151429882;-94.022065095;-410.195560073;632.346989955;0.000000000
25450.000000000;0.160232534;-nan(ind);1.651736679;0.926180060;-0.725556619;-2.377293299;3.303473359;1.651736679;0.926180060;-0.725556619;-2.377293299;3.303473359;1.917694164;nan;0.852003759;0.000000000;5.317295654;0.000000000;3.167525791;2.220917075;-0.946608716;-4.114134506;6.335051582;6.000000000;2.971310093;-nan(ind);0.051905684;-nan(ind);3.293318454;1795900.401202594;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.752579083;222.091707518;-94.660871565;-411.413450648;633.505158166;0.000000000
25470.000000000;0.159090756;-nan(ind);1.654256873;0.927994954;-0.726261919;-2.380518792;3.308513746;1.654256873;0.927994954;-0.726261919;-2.380518792;3.308513746;1.921346463;nan;0.848285869;0.000000000;5.332087718;0.000000000;3.178400593;2.237822222;-0.940578371;-4.118978963;6.356801186;6.000000000;2.943706393;-nan(ind);0.051422622;-nan(ind);3.285599099;1795913.686757276;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.840059279;223.782222223;-94.057837056;-411.897896335;635.680118558;0.000000000
25490.000000000;0.159726241;-nan(ind);1.651666627;0.925270436;-0.726396191;-2.378062818;3.303333255;1.651666627;0.925270436;-0.726396191;-2.378062818;3.303333255;1.918563305;nan;0.849122350;0.000000000;5.316110527;0.000000000;3.168826982;2.227965505;-0.940861477;-4.109688460;6.337653965;6.000000000;2.960161004;-nan(ind);0.051710573;-nan(ind);3.285135769;1794797.604193634;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.882698239;222.796550502;-94.086147737;-410.968845976;633.765396478;0.000000000
25510.000000000;0.159177143;-nan(ind);1.654544757;0.927682541;-0.726862216;-2.381406973;3.309089514;1.654544757;0.927682541;-0.726862216;-2.381406973;3.309089514;1.918649866;nan;0.849444942;0.000000000;5.336475631;0.000000000;3.174492077;2.232447572;-0.942044505;-4.116536581;6.348984153;6.000000000;2.950850695;-nan(ind);0.051547644;-nan(ind);3.282871700;1794827.413035464;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.449207652;223.244757174;-94.204450478;-411.653658131;634.898415304;0.000000000
25530.000000000;0.158749452;-nan(ind);1.650104984;0.921356604;-0.728748380;-2.378853364;3.300209968;1.650104984;0.921356604;-0.728748380;-2.378853364;3.300209968;1.913060556;nan;0.841401025;0.000000000;5.300182221;0.000000000;3.156750757;2.220283771;-0.936466987;-4.093217744;6.313501515;6.000000000;2.947239750;-nan(ind);0.051484454;-nan(ind);3.277206433;1790915.798594985;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.675075733;222.028377057;-93.646698675;-409.321774408;631.350151465;0.000000000
25550.000000000;0.159149080;-nan(ind);1.650547283;0.925420601;-0.725126682;-2.375673965;3.301094567;1.650547283;0.925420601;-0.725126682;-2.375673965;3.301094567;1.917121648;nan;0.844296457;0.000000000;5.305066536;0.000000000;3.164299927;2.222811772;-0.941488156;-4.105788083;6.328599855;6.000000000;2.949537708;-nan(ind);0.051524668;-nan(ind);3.269712761;1794831.216848428;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.429992742;222.281177163;-94.148815579;-410.578808322;632.859985485;0.000000000
25570.000000000;0.158852685;-nan(ind);1.654694533;0.928072739;-0.726621794;-2.381316327;3.309389067;1.654694533;0.928072739;-0.726621794;-2.381316327;3.309389067;1.913023087;nan;0.846807607;0.000000000;5.330773030;0.000000000;3.165468843;2.226830437;-0.938638407;-4.104107250;6.330937687;6.000000000;2.949806360;-nan(ind);0.051529369;-nan(ind);3.272517102;1792274.996470842;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.546884347;222.683043657;-93.863840691;-410.410725038;633.093768695;0.000000000
25590.000000000;0.158681041;-nan(ind);1.651215373;0.924086444;-0.727128929;-2.378344303;3.302430747;1.651215373;0.924086444;-0.727128929;-2.378344303;3.302430747;1.918301682;nan;0.842305994;0.000000000;5.308170342;0.000000000;3.167529228;2.231114542;-0.936414685;-4.103943913;6.335058455;6.000000000;2.938384917;-nan(ind);0.051329500;-nan(ind);3.266674174;1793541.879109202;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.752922758;223.111454242;-93.641468516;-410.394391275;633.505845516;0.000000000
25610.000000000;0.159191659;-nan(ind);1.654513746;0.927336898;-0.727176848;-2.381690595;3.309027492;1.654513746;0.927336898;-0.727176848;-2.381690595;3.309027492;1.919505023;nan;0.849362378;0.000000000;5.335470373;0.000000000;3.175847446;2.236755421;-0.939092025;-4.114939472;6.351694892;6.000000000;2.949358615;-nan(ind);0.051521534;-nan(ind);3.281896443;1794284.599418912;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.584744609;223.675542061;-93.909202548;-411.493947157;635.169489219;0.000000000
25630.000000000;0.158607865;-nan(ind);1.650964673;0.922689838;-0.728274835;-2.379239508;3.301929345;1.650964673;0.922689838;-0.728274835;-2.379239508;3.301929345;1.916185578;nan;0.842407966;0.000000000;5.311262254;0.000000000;3.163554696;2.223895858;-0.939658838;-4.103213533;6.327109391;6.000000000;2.942883501;-nan(ind);0.051408222;-nan(ind);3.267791287;1793068.934151607;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.355469566;222.389585802;-93.965883764;-410.321353330;632.710939132;0.000000000
25650.000000000;0.158063946;-nan(ind);1.650176524;0.924045666;-0.726130857;-2.376307381;3.300353047;1.650176524;0.924045666;-0.726130857;-2.376307381;3.300353047;1.913121960;nan;0.837545260;0.000000000;5.298774829;0.000000000;3.156988944;2.216327503;-0.940661442;-4.097650386;6.313977889;6.000000000;2.933373203;-nan(ind);0.051241799;-nan(ind);3.258278364;1792682.266959632;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.698894446;221.632750291;-94.066144155;-409.765038601;631.397788893;0.000000000
25670.000000000;0.158083649;-nan(ind);1.651745731;0.925609836;-0.726135895;-2.377881626;3.303491462;1.651745731;0.925609836;-0.726135895;-2.377881626;3.303491462;1.912667663;nan;0.838977110;0.000000000;5.307171964;0.000000000;3.159240648;2.219124824;-0.940115824;-4.099356472;6.318481296;6.000000000;2.933504291;-nan(ind);0.051244093;-nan(ind);3.247750985;1792572.597956863;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.924064786;221.912482400;-94.011582386;-409.935647173;631.848129573;0.000000000
25690.000000000;0.157671359;-nan(ind);1.654078556;0.927788207;-0.726290349;-2.380368906;3.308157112;1.654078556;0.927788207;-0.726290349;-2.380368906;3.308157112;1.917653493;nan;0.839932218;0.000000000;5.327107108;0.000000000;3.171949521;2.226465683;-0.945483838;-4.117433360;6.343899043;6.000000000;2.920940678;-nan(ind);0.051024243;-nan(ind);3.245844045;1795047.329370543;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.194952140;222.646568324;-94.548383816;-411.743335956;634.389904280;0.000000000
25710.000000000;0.158104856;-nan(ind);1.652229874;0.926772207;-0.725457666;-2.377687540;3.304459747;1.652229874;0.926772207;-0.725457666;-2.377687540;3.304459747;1.918412617;nan;0.839863568;0.000000000;5.312066886;0.000000000;3.169658636;2.228964522;-0.940694114;-4.110352749;6.339317271;6.000000000;2.926087703;-nan(ind);0.051114310;-nan(ind);3.259907929;1794652.973327765;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.965863555;222.896452188;-94.069411367;-411.035274922;633.931727110;0.000000000
25730.000000000;0.157986469;-nan(ind);1.655055244;0.927827133;-0.727228111;-2.382283355;3.310110488;1.655055244;0.927827133;-0.727228111;-2.382283355;3.310110488;1.921622384;nan;0.843426467;0.000000000;5.338599383;0.000000000;3.180391204;2.240174413;-0.940216791;-4.120607996;6.360782409;6.000000000;2.923582963;-nan(ind);0.051070480;-nan(ind);3.256947317;1796371.899875172;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;318.039120443;224.017441296;-94.021679146;-412.060799589;636.078240885;0.000000000
25750.000000000;0.159019988;-nan(ind);1.647544249;0.916014779;-0.731529470;-2.379073719;3.295088498;1.647544249;0.916014779;-0.731529470;-2.379073719;3.295088498;1.911657892;nan;0.841689222;0.000000000;5.292977536;0.000000000;3.149540966;2.205840371;-0.943700595;-4.093241562;6.299081933;6.000000000;2.959602094;-nan(ind);0.051700792;-nan(ind);3.273073657;1791462.862978113;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.954096646;220.584037111;-94.370059535;-409.324156182;629.908193293;0.000000000
25770.000000000;0.157785101;-nan(ind);1.650633128;0.926287706;-0.724345422;-2.374978550;3.301266256;1.650633128;0.926287706;-0.724345422;-2.374978550;3.301266256;1.911482637;nan;0.835257278;0.000000000;5.293638458;0.000000000;3.155156565;2.225900762;-0.929255803;-4.084412367;6.310313129;6.000000000;2.926242919;-nan(ind);0.051117026;-nan(ind);3.247777209;1791249.464474328;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.515656451;222.590076154;-92.925580296;-408.441236747;631.031312902;0.000000000
25790.000000000;0.157810770;-nan(ind);1.655196760;0.928743976;-0.726452784;-2.381649544;3.310393520;1.655196760;0.928743976;-0.726452784;-2.381649544;3.310393520;1.914835701;nan;0.841912802;0.000000000;5.334951476;0.000000000;3.169429847;2.230028520;-0.939401328;-4.108831175;6.338859695;6.000000000;2.928182711;-nan(ind);0.051150970;-nan(ind);3.252806391;1793887.260114834;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.942984743;223.002851974;-93.940132769;-410.883117512;633.885969486;0.000000000
25810.000000000;0.157713390;-nan(ind);1.652497746;0.927144278;-0.725353468;-2.377851214;3.304995492;1.652497746;0.927144278;-0.725353468;-2.377851214;3.304995492;1.918781678;nan;0.838112475;0.000000000;5.314149143;0.000000000;3.170782398;2.230766098;-0.940016300;-4.110798697;6.341564795;6.000000000;2.918472248;-nan(ind);0.050981049;-nan(ind);3.241118256;1795179.700628843;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.078239761;223.076609782;-94.001629979;-411.079869740;634.156479522;0.000000000
25830.000000000;0.157540743;-nan(ind);1.655312640;0.927919004;-0.727393636;-2.382706276;3.310625281;1.655312640;0.927919004;-0.727393636;-2.382706276;3.310625281;1.923933691;nan;0.840893599;0.000000000;5.337626199;0.000000000;3.184711757;2.249480825;-0.935230932;-4.119942690;6.369423515;6.000000000;2.910384855;-nan(ind);0.050839531;-nan(ind);3.252031735;1796588.598435852;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;318.471175747;224.948082532;-93.523093214;-411.994268961;636.942351493;0.000000000
25850.000000000;0.158049432;-nan(ind);1.649628394;0.921603412;-0.728024981;-2.377653375;3.299256787;1.649628394;0.921603412;-0.728024981;-2.377653375;3.299256787;1.919866637;nan;0.838514862;0.000000000;5.305396246;0.000000000;3.167066517;2.225483572;-0.941582945;-4.108649461;6.334133033;6.000000000;2.928392684;-nan(ind);0.051154645;-nan(ind);3.250483142;1796377.545200011;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.706651672;222.548357197;-94.158294475;-410.864946147;633.413303344;0.000000000
25870.000000000;0.157692878;-nan(ind);1.650753783;0.925524722;-0.725229061;-2.375982845;3.301507567;1.650753783;0.925524722;-0.725229061;-2.375982845;3.301507567;1.916394633;nan;0.836696977;0.000000000;5.305864069;0.000000000;3.163495690;2.210581453;-0.952914237;-4.116409928;6.326991381;6.000000000;2.923343548;-nan(ind);0.051066290;-nan(ind);3.241876239;1796292.024792412;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.349569035;221.058145296;-95.291423739;-411.640992774;632.699138070;0.000000000
25890.000000000;0.157578813;-nan(ind);1.653453623;0.927285216;-0.726168407;-2.379622030;3.306907245;1.653453623;0.927285216;-0.726168407;-2.379622030;3.306907245;1.920576458;nan;0.838812857;0.000000000;5.323132211;0.000000000;3.175584102;2.220982856;-0.954601247;-4.130185349;6.351168205;6.000000000;2.914805279;-nan(ind);0.050916882;-nan(ind);3.247411071;1797029.366192937;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.558410247;222.098285592;-95.460124655;-413.018534902;635.116820494;0.000000000
25910.000000000;0.157653654;-nan(ind);1.652247019;0.926857115;-0.725389904;-2.377636922;3.304494037;1.652247019;0.926857115;-0.725389904;-2.377636922;3.304494037;1.921348904;nan;0.838107490;0.000000000;5.316131084;0.000000000;3.174542998;2.222626785;-0.951916213;-4.126459211;6.349085995;6.000000000;2.915437383;-nan(ind);0.050927943;-nan(ind);3.243410444;1796593.961244539;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.454299759;222.262678459;-95.191621300;-412.645921059;634.908599518;0.000000000
25930.000000000;0.157751253;-nan(ind);1.653635106;0.927377899;-0.726257207;-2.379892314;3.307270213;1.653635106;0.927377899;-0.726257207;-2.379892314;3.307270213;1.919228944;nan;0.840682311;0.000000000;5.329164087;0.000000000;3.173704359;2.217089185;-0.956615174;-4.130319533;6.347408718;6.000000000;2.922717782;-nan(ind);0.051055340;-nan(ind);3.246196912;1797086.867019513;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.370435885;221.708918483;-95.661517402;-413.031953287;634.740871770;0.000000000
25950.000000000;0.156861667;-nan(ind);1.655574535;0.928579537;-0.726994998;-2.382569533;3.311149070;1.655574535;0.928579537;-0.726994998;-2.382569533;3.311149070;1.924566577;nan;0.837640786;0.000000000;5.339996695;0.000000000;3.186263416;2.235596420;-0.950666996;-4.136930412;6.372526832;6.000000000;2.897245224;-nan(ind);0.050609611;-nan(ind);3.239127658;1797886.347530897;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;318.626341592;223.559641980;-95.066699612;-413.693041204;637.252683184;0.000000000
25970.000000000;0.157822659;-nan(ind);1.648863015;0.922198768;-0.726664248;-2.375527263;3.297726031;1.648863015;0.922198768;-0.726664248;-2.375527263;3.297726031;1.917922269;nan;0.836736467;0.000000000;5.301751178;0.000000000;3.162391095;2.201947076;-0.960444019;-4.122835114;6.324782190;6.000000000;2.927860155;-nan(ind);0.051145326;-nan(ind);3.246374680;1797092.941064086;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.239109523;220.194707608;-96.044401915;-412.283511438;632.478219046;0.000000000
25990.000000000;0.159108643;-nan(ind);1.650738635;0.925025975;-0.725712660;-2.376451295;3.301477270;1.650738635;0.925025975;-0.725712660;-2.376451295;3.301477270;1.911944164;nan;0.844438995;0.000000000;5.307310641;0.000000000;3.156120098;2.206093881;-0.950026217;-4.106146315;6.312240197;6.000000000;2.957345451;-nan(ind);0.051661301;-nan(ind);3.271080222;1793343.257611811;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.612009839;220.609388144;-95.002621696;-410.614631535;631.224019679;0.000000000
26010.000000000;0.158243413;-nan(ind);1.653674635;0.927888664;-0.725785971;-2.379460605;3.307349269;1.653674635;0.927888664;-0.725785971;-2.379460605;3.307349269;1.921263985;nan;0.843229787;0.000000000;5.328688081;0.000000000;3.177145519;2.221028157;-0.956117361;-4.133262880;6.354291037;6.000000000;2.928334047;-nan(ind);0.051153619;-nan(ind);3.267506080;1797360.353457070;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.714551853;222.102815739;-95.611736113;-413.326287966;635.429103705;0.000000000
26030.000000000;0.158863786;-nan(ind);1.653434900;0.927257479;-0.726177421;-2.379612321;3.306869801;1.653434900;0.927257479;-0.726177421;-2.379612321;3.306869801;1.922070964;nan;0.847536310;0.000000000;5.334987473;0.000000000;3.178019213;2.219193308;-0.958825905;-4.136845117;6.356038425;6.000000000;2.942919834;-nan(ind);0.051408858;-nan(ind);3.273915512;1798746.656665876;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.801921255;221.919330766;-95.882590489;-413.684511743;635.603842509;0.000000000
26050.000000000;0.159843110;-nan(ind);1.655137749;0.927590110;-0.727547639;-2.382685388;3.310275499;1.655137749;0.927590110;-0.727547639;-2.382685388;3.310275499;1.917919215;nan;0.855530191;0.000000000;5.352311974;0.000000000;3.174420492;2.223780509;-0.950639983;-4.125060475;6.348840984;6.000000000;2.971010202;-nan(ind);0.051900436;-nan(ind);3.302193987;1796233.252374105;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.442049196;222.378050913;-95.063998283;-412.506047479;634.884098393;0.000000000
26070.000000000;0.158537546;-nan(ind);1.649180690;0.919853195;-0.729327495;-2.378508184;3.298361379;1.649180690;0.919853195;-0.729327495;-2.378508184;3.298361379;1.919863579;nan;0.842586674;0.000000000;5.314745271;0.000000000;3.166201942;2.198090913;-0.968111028;-4.134312970;6.332403884;6.000000000;2.944229378;-nan(ind);0.051431774;-nan(ind);3.274557393;1799419.254058589;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.620194177;219.809091327;-96.811102850;-413.431297027;633.240388354;0.000000000
26090.000000000;0.158924392;-nan(ind);1.650540470;0.925306548;-0.725233922;-2.375774393;3.301080941;1.650540470;0.925306548;-0.725233922;-2.375774393;3.301080941;1.921247724;nan;0.845167485;0.000000000;5.318047606;0.000000000;3.171097123;2.213154058;-0.957943065;-4.129040188;6.342194246;6.000000000;2.946261094;-nan(ind);0.051467328;-nan(ind);3.267218207;1799803.261927940;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.109712292;221.315405764;-95.794306528;-412.904018819;634.219424583;0.000000000
26110.000000000;0.157837797;-nan(ind);1.654187252;0.927303716;-0.726883536;-2.381070788;3.308374504;1.654187252;0.927303716;-0.726883536;-2.381070788;3.308374504;1.919068186;nan;0.843012954;0.000000000;5.341008104;0.000000000;3.174498128;2.215437143;-0.959060985;-4.133559113;6.348996257;6.000000000;2.929115206;-nan(ind);0.051167288;-nan(ind);3.250637920;1798545.305891201;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.449812832;221.543714320;-95.906098512;-413.355911345;634.899625665;0.000000000
26130.000000000;0.157444537;-nan(ind);1.650667016;0.923822262;-0.726844754;-2.377511769;3.301334031;1.650667016;0.923822262;-0.726844754;-2.377511769;3.301334031;1.925639903;nan;0.836879786;0.000000000;5.315394236;0.000000000;3.178590272;2.225715871;-0.952874401;-4.131464672;6.357180543;6.000000000;2.910238448;-nan(ind);0.050836969;-nan(ind);3.241407790;1800499.569081476;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.859027164;222.571587111;-95.287440053;-413.146467217;635.718054328;0.000000000
26150.000000000;0.157579088;-nan(ind);1.653191571;0.927084173;-0.726107398;-2.379298969;3.306383142;1.653191571;0.927084173;-0.726107398;-2.379298969;3.306383142;1.922709614;nan;0.840554484;0.000000000;5.334175323;0.000000000;3.178607328;2.221762792;-0.956844535;-4.135451863;6.357214655;6.000000000;2.918544996;-nan(ind);0.050982322;-nan(ind);3.243215457;1800349.953357273;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.860732769;222.176279222;-95.684453547;-413.545186316;635.721465538;0.000000000
26170.000000000;0.158378235;-nan(ind);1.653848547;0.925913926;-0.727934621;-2.381783168;3.307697094;1.653848547;0.925913926;-0.727934621;-2.381783168;3.307697094;1.923693127;nan;0.846772095;0.000000000;5.346518073;0.000000000;3.181497083;2.221104538;-0.960392545;-4.141889628;6.362994165;6.000000000;2.936311683;-nan(ind);0.051293220;-nan(ind);3.265926488;1800077.135105655;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;318.149708254;222.110453752;-96.039254502;-414.188962755;636.299416508;0.000000000
26190.000000000;0.158147268;-nan(ind);1.649035160;0.924102544;-0.724932616;-2.373967776;3.298070320;1.649035160;0.924102544;-0.724932616;-2.373967776;3.298070320;1.921136509;nan;0.839003511;0.000000000;5.305203943;0.000000000;3.168021651;2.206896304;-0.961125346;-4.129146997;6.336043301;6.000000000;2.930271228;-nan(ind);0.051187517;-nan(ind);3.258508574;1799735.061967038;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.802165065;220.689630444;-96.112534621;-412.914699686;633.604330129;0.000000000
26210.000000000;0.158584907;-nan(ind);1.650977265;0.924700355;-0.726276910;-2.377254174;3.301954529;1.650977265;0.924700355;-0.726276910;-2.377254174;3.301954529;1.919810414;nan;0.843751731;0.000000000;5.320504617;0.000000000;3.169563346;2.207669543;-0.961893804;-4.131457150;6.339126693;6.000000000;2.941966763;-nan(ind);0.051392180;-nan(ind);3.259633468;1799688.346312785;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.956334633;220.766954264;-96.189380369;-413.145715001;633.912669265;0.000000000
26230.000000000;0.158309393;-nan(ind);1.652491115;0.927143625;-0.725347490;-2.377838605;3.304982231;1.652491115;0.927143625;-0.725347490;-2.377838605;3.304982231;1.921625705;nan;0.843672502;0.000000000;5.329263693;0.000000000;3.175469405;2.214329469;-0.961139936;-4.136609341;6.350938810;6.000000000;2.933521990;-nan(ind);0.051244403;-nan(ind);3.257866863;1799613.996545029;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.546940506;221.432946873;-96.113993634;-413.660934140;635.093881013;0.000000000
26250.000000000;0.157937413;-nan(ind);1.652860302;0.926340011;-0.726520291;-2.379380593;3.305720604;1.652860302;0.926340011;-0.726520291;-2.379380593;3.305720604;1.921801954;nan;0.842090324;0.000000000;5.331797637;0.000000000;3.176470159;2.213969955;-0.962500204;-4.138970363;6.352940317;6.000000000;2.926438167;-nan(ind);0.051120443;-nan(ind);3.261461434;1799249.849084867;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.647015866;221.396995478;-96.250020388;-413.897036254;635.294031732;0.000000000
26270.000000000;0.158994980;-nan(ind);1.654255851;0.926598499;-0.727657352;-2.381913203;3.308511702;1.654255851;0.926598499;-0.727657352;-2.381913203;3.308511702;1.923200319;nan;0.850258424;0.000000000;5.347706105;0.000000000;3.181465380;2.221721100;-0.959744280;-4.141209660;6.362930760;6.000000000;2.947714533;-nan(ind);0.051492763;-nan(ind);3.279726487;1798712.417550030;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;318.146538017;222.172109986;-95.974428031;-414.120966047;636.293076034;0.000000000
26290.000000000;0.159687640;-nan(ind);1.649451771;0.922712246;-0.726739525;-2.376191296;3.298903542;1.649451771;0.922712246;-0.726739525;-2.376191296;3.298903542;1.918536999;nan;0.848447751;0.000000000;5.313171075;0.000000000;3.164534251;2.199079998;-0.965454253;-4.129988504;6.329068503;6.000000000;2.965803680;-nan(ind);0.051809320;-nan(ind);3.291622110;1797394.756577973;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.453425138;219.907999837;-96.545425301;-412.998850440;632.906850277;0.000000000
26310.000000000;0.158838959;-nan(ind);1.650931497;0.925739771;-0.725191725;-2.376123222;3.301862993;1.650931497;0.925739771;-0.725191725;-2.376123222;3.301862993;1.921500461;nan;0.843785723;0.000000000;5.312208832;0.000000000;3.172265632;2.211995812;-0.960269820;-4.132535452;6.344531264;6.000000000;2.939658546;-nan(ind);0.051351788;-nan(ind);3.272597342;1797789.356853241;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.226563188;221.199581205;-96.026981983;-413.253545171;634.453126375;0.000000000
